ID,trial,timepoint,condition,AOI
12,44,11,C2,0
12,44,12,C2,1
12,44,13,C2,1
12,44,14,C2,1
12,44,15,C2,0
12,44,16,C2,1
12,44,17,C2,0
12,44,18,C2,0
12,44,19,C2,0
12,44,20,C2,1
12,45,1,C2,0
12,45,2,C2,1
12,45,3,C2,0
12,45,4,C2,0
12,45,5,C2,1
12,45,6,C2,1
12,45,7,C2,1
12,45,8,C2,0
12,45,9,C2,0
12,45,10,C2,1
12,45,11,C2,0
12,45,12,C2,0
12,45,13,C2,1
12,45,14,C2,1
12,45,15,C2,1
12,45,16,C2,1
12,45,17,C2,0
12,45,18,C2,1
12,45,19,C2,1
12,45,20,C2,0
12,46,1,C2,0
12,46,2,C2,1
12,46,3,C2,1
12,46,4,C2,0
12,46,5,C2,0
12,46,6,C2,1
12,46,7,C2,1
12,46,8,C2,1
12,46,9,C2,0
12,46,10,C2,1
12,46,11,C2,1
12,46,12,C2,1
12,46,13,C2,0
12,46,14,C2,1
12,46,15,C2,0
12,46,16,C2,0
12,46,17,C2,1
12,46,18,C2,0
12,46,19,C2,0
12,46,20,C2,0
12,47,1,C2,0
12,47,2,C2,1
12,47,3,C2,0
12,47,4,C2,1
12,47,5,C2,0
12,47,6,C2,0
12,47,7,C2,1
12,47,8,C2,1
12,47,9,C2,1
12,47,10,C2,1
12,47,11,C2,1
12,47,12,C2,1
12,47,13,C2,1
12,47,14,C2,0
12,47,15,C2,0
12,47,16,C2,0
12,47,17,C2,1
12,47,18,C2,0
12,47,19,C2,0
12,47,20,C2,1
12,48,1,C2,0
12,48,2,C2,1
12,48,3,C2,1
12,48,4,C2,1
12,48,5,C2,0
12,48,6,C2,0
12,48,7,C2,1
12,48,8,C2,1
12,48,9,C2,0
12,48,10,C2,1
12,48,11,C2,1
12,48,12,C2,0
12,48,13,C2,1
12,48,14,C2,0
12,48,15,C2,0
12,48,16,C2,0
12,48,17,C2,0
12,48,18,C2,1
12,48,19,C2,1
12,48,20,C2,1
12,49,1,C2,0
12,49,2,C2,1
12,49,3,C2,1
12,49,4,C2,0
12,49,5,C2,0
12,49,6,C2,0
12,49,7,C2,1
12,49,8,C2,1
12,49,9,C2,0
12,49,10,C2,1
12,49,11,C2,0
12,49,12,C2,1
12,49,13,C2,1
12,49,14,C2,0
12,49,15,C2,1
12,49,16,C2,1
12,49,17,C2,0
12,49,18,C2,0
12,49,19,C2,0
12,49,20,C2,0
12,50,1,C2,0
12,50,2,C2,1
12,50,3,C2,0
12,50,4,C2,1
12,50,5,C2,1
12,50,6,C2,0
12,50,7,C2,1
12,50,8,C2,1
12,50,9,C2,1
12,50,10,C2,1
12,50,11,C2,1
12,50,12,C2,1
12,50,13,C2,0
12,50,14,C2,0
12,50,15,C2,1
12,50,16,C2,1
12,50,17,C2,1
12,50,18,C2,1
12,50,19,C2,1
12,50,20,C2,0
12,51,1,C2,0
12,51,2,C2,0
12,51,3,C2,0
12,51,4,C2,1
12,51,5,C2,1
12,51,6,C2,0
12,51,7,C2,1
12,51,8,C2,1
12,51,9,C2,0
12,51,10,C2,1
12,51,11,C2,1
12,51,12,C2,0
12,51,13,C2,0
12,51,14,C2,0
12,51,15,C2,1
12,51,16,C2,0
12,51,17,C2,1
12,51,18,C2,0
12,51,19,C2,1
12,51,20,C2,0
12,52,1,C2,1
12,52,2,C2,0
12,52,3,C2,0
12,52,4,C2,1
12,52,5,C2,1
12,52,6,C2,1
12,52,7,C2,0
12,52,8,C2,0
12,52,9,C2,1
12,52,10,C2,1
12,52,11,C2,0
12,52,12,C2,1
12,52,13,C2,0
12,52,14,C2,0
12,52,15,C2,0
12,52,16,C2,0
12,52,17,C2,0
12,52,18,C2,0
12,52,19,C2,1
12,52,20,C2,0
12,53,1,C2,1
12,53,2,C2,0
12,53,3,C2,0
12,53,4,C2,0
12,53,5,C2,0
12,53,6,C2,0
12,53,7,C2,0
12,53,8,C2,1
12,53,9,C2,1
12,53,10,C2,1
12,53,11,C2,1
12,53,12,C2,1
12,53,13,C2,1
12,53,14,C2,0
12,53,15,C2,0
12,53,16,C2,1
12,53,17,C2,0
12,53,18,C2,0
12,53,19,C2,0
12,53,20,C2,1
12,54,1,C2,0
12,54,2,C2,1
12,54,3,C2,1
12,54,4,C2,0
12,54,5,C2,0
12,54,6,C2,1
12,54,7,C2,1
12,54,8,C2,0
12,54,9,C2,1
12,54,10,C2,0
12,54,11,C2,1
12,54,12,C2,0
12,54,13,C2,0
12,54,14,C2,0
12,54,15,C2,1
12,54,16,C2,1
12,54,17,C2,0
12,54,18,C2,0
12,54,19,C2,0
12,54,20,C2,1
12,55,1,C2,0
12,55,2,C2,0
12,55,3,C2,1
12,55,4,C2,1
12,55,5,C2,0
12,55,6,C2,0
12,55,7,C2,0
12,55,8,C2,1
12,55,9,C2,0
12,55,10,C2,1
12,55,11,C2,0
12,55,12,C2,0
12,55,13,C2,1
12,55,14,C2,0
12,55,15,C2,0
12,55,16,C2,0
12,55,17,C2,1
12,55,18,C2,0
12,55,19,C2,1
12,55,20,C2,1
12,56,1,C2,0
12,56,2,C2,1
12,56,3,C2,0
12,56,4,C2,1
12,56,5,C2,0
12,56,6,C2,1
12,56,7,C2,0
12,56,8,C2,1
12,56,9,C2,1
12,56,10,C2,0
12,56,11,C2,0
12,56,12,C2,0
12,56,13,C2,1
12,56,14,C2,1
12,56,15,C2,0
12,56,16,C2,0
12,56,17,C2,0
12,56,18,C2,0
12,56,19,C2,1
12,56,20,C2,1
12,57,1,C2,0
12,57,2,C2,0
12,57,3,C2,1
12,57,4,C2,0
12,57,5,C2,0
12,57,6,C2,1
12,57,7,C2,1
12,57,8,C2,0
12,57,9,C2,0
12,57,10,C2,0
12,57,11,C2,1
12,57,12,C2,1
12,57,13,C2,0
12,57,14,C2,1
12,57,15,C2,0
12,57,16,C2,0
12,57,17,C2,0
12,57,18,C2,0
12,57,19,C2,0
12,57,20,C2,1
12,58,1,C2,1
12,58,2,C2,1
12,58,3,C2,1
12,58,4,C2,0
12,58,5,C2,1
12,58,6,C2,0
12,58,7,C2,1
12,58,8,C2,0
12,58,9,C2,0
12,58,10,C2,1
12,58,11,C2,1
12,58,12,C2,1
12,58,13,C2,0
12,58,14,C2,1
12,58,15,C2,0
12,58,16,C2,1
12,58,17,C2,0
12,58,18,C2,0
12,58,19,C2,1
12,58,20,C2,0
12,59,1,C2,1
12,59,2,C2,1
12,59,3,C2,1
12,59,4,C2,1
12,59,5,C2,0
12,59,6,C2,1
12,59,7,C2,0
12,59,8,C2,1
12,59,9,C2,0
12,59,10,C2,0
12,59,11,C2,1
12,59,12,C2,0
12,59,13,C2,0
12,59,14,C2,1
12,59,15,C2,0
12,59,16,C2,1
12,59,17,C2,1
12,59,18,C2,0
12,59,19,C2,0
12,59,20,C2,1
12,60,1,C2,1
12,60,2,C2,1
12,60,3,C2,0
12,60,4,C2,1
12,60,5,C2,1
12,60,6,C2,1
12,60,7,C2,0
12,60,8,C2,0
12,60,9,C2,0
12,60,10,C2,0
12,60,11,C2,1
12,60,12,C2,0
12,60,13,C2,1
12,60,14,C2,1
12,60,15,C2,1
12,60,16,C2,1
12,60,17,C2,1
12,60,18,C2,1
12,60,19,C2,1
12,60,20,C2,1
12,61,1,C2,0
12,61,2,C2,0
12,61,3,C2,0
12,61,4,C2,0
12,61,5,C2,1
12,61,6,C2,1
12,61,7,C2,1
12,61,8,C2,0
12,61,9,C2,1
12,61,10,C2,1
12,61,11,C2,0
12,61,12,C2,0
12,61,13,C2,0
12,61,14,C2,0
12,61,15,C2,1
12,61,16,C2,0
12,61,17,C2,0
12,61,18,C2,1
12,61,19,C2,1
12,61,20,C2,0
12,62,1,C2,1
12,62,2,C2,1
12,62,3,C2,0
12,62,4,C2,0
12,62,5,C2,1
12,62,6,C2,1
12,62,7,C2,0
12,62,8,C2,1
12,62,9,C2,1
12,62,10,C2,0
12,62,11,C2,0
12,62,12,C2,1
12,62,13,C2,1
12,62,14,C2,0
12,62,15,C2,0
12,62,16,C2,0
12,62,17,C2,1
12,62,18,C2,0
12,62,19,C2,0
12,62,20,C2,1
12,63,1,C2,1
12,63,2,C2,0
12,63,3,C2,0
12,63,4,C2,1
12,63,5,C2,1
12,63,6,C2,0
12,63,7,C2,0
12,63,8,C2,1
12,63,9,C2,0
12,63,10,C2,1
12,63,11,C2,0
12,63,12,C2,0
12,63,13,C2,0
12,63,14,C2,0
12,63,15,C2,1
12,63,16,C2,1
12,63,17,C2,0
12,63,18,C2,0
12,63,19,C2,0
12,63,20,C2,0
12,64,1,C2,0
12,64,2,C2,0
12,64,3,C2,1
12,64,4,C2,0
12,64,5,C2,1
12,64,6,C2,1
12,64,7,C2,0
12,64,8,C2,0
12,64,9,C2,1
12,64,10,C2,0
12,64,11,C2,0
12,64,12,C2,1
12,64,13,C2,1
12,64,14,C2,1
12,64,15,C2,1
12,64,16,C2,0
12,64,17,C2,0
12,64,18,C2,1
12,64,19,C2,1
12,64,20,C2,0
12,65,1,C2,1
12,65,2,C2,1
12,65,3,C2,0
12,65,4,C2,1
12,65,5,C2,1
12,65,6,C2,0
12,65,7,C2,1
12,65,8,C2,0
12,65,9,C2,1
12,65,10,C2,1
12,65,11,C2,0
12,65,12,C2,0
12,65,13,C2,1
12,65,14,C2,1
12,65,15,C2,0
12,65,16,C2,1
12,65,17,C2,0
12,65,18,C2,1
12,65,19,C2,0
12,65,20,C2,0
12,66,1,C2,0
12,66,2,C2,0
12,66,3,C2,1
12,66,4,C2,0
12,66,5,C2,0
12,66,6,C2,1
12,66,7,C2,0
12,66,8,C2,0
12,66,9,C2,0
12,66,10,C2,0
12,66,11,C2,0
12,66,12,C2,1
12,66,13,C2,0
12,66,14,C2,0
12,66,15,C2,0
12,66,16,C2,1
12,66,17,C2,1
12,66,18,C2,1
12,66,19,C2,0
12,66,20,C2,0
12,67,1,C2,0
12,67,2,C2,1
12,67,3,C2,0
12,67,4,C2,1
12,67,5,C2,1
12,67,6,C2,1
12,67,7,C2,0
12,67,8,C2,1
12,67,9,C2,0
12,67,10,C2,1
12,67,11,C2,1
12,67,12,C2,1
12,67,13,C2,0
12,67,14,C2,0
12,67,15,C2,1
12,67,16,C2,0
12,67,17,C2,0
12,67,18,C2,1
12,67,19,C2,1
12,67,20,C2,1
12,68,1,C2,0
12,68,2,C2,0
12,68,3,C2,1
12,68,4,C2,0
12,68,5,C2,1
12,68,6,C2,0
12,68,7,C2,1
12,68,8,C2,0
12,68,9,C2,1
12,68,10,C2,1
12,68,11,C2,0
12,68,12,C2,1
12,68,13,C2,0
12,68,14,C2,1
12,68,15,C2,0
12,68,16,C2,1
12,68,17,C2,0
12,68,18,C2,0
12,68,19,C2,0
12,68,20,C2,0
12,69,1,C2,1
12,69,2,C2,1
12,69,3,C2,1
12,69,4,C2,1
12,69,5,C2,1
12,69,6,C2,0
12,69,7,C2,1
12,69,8,C2,1
12,69,9,C2,1
12,69,10,C2,1
12,69,11,C2,1
12,69,12,C2,0
12,69,13,C2,1
12,69,14,C2,1
12,69,15,C2,0
12,69,16,C2,1
12,69,17,C2,0
12,69,18,C2,1
12,69,19,C2,0
12,69,20,C2,1
12,70,1,C2,0
12,70,2,C2,0
12,70,3,C2,0
12,70,4,C2,1
12,70,5,C2,0
12,70,6,C2,1
12,70,7,C2,1
12,70,8,C2,0
12,70,9,C2,0
12,70,10,C2,1
12,70,11,C2,0
12,70,12,C2,0
12,70,13,C2,0
12,70,14,C2,0
12,70,15,C2,0
12,70,16,C2,0
12,70,17,C2,0
12,70,18,C2,1
12,70,19,C2,1
12,70,20,C2,0
13,1,1,C1,0
13,1,2,C1,0
13,1,3,C1,0
13,1,4,C1,0
13,1,5,C1,1
13,1,6,C1,1
13,1,7,C1,1
13,1,8,C1,1
13,1,9,C1,0
13,1,10,C1,1
13,1,11,C1,1
13,1,12,C1,0
13,1,13,C1,1
13,1,14,C1,1
13,1,15,C1,1
13,1,16,C1,1
13,1,17,C1,1
13,1,18,C1,1
13,1,19,C1,1
13,1,20,C1,1
13,2,1,C1,0
13,2,2,C1,1
13,2,3,C1,1
13,2,4,C1,0
13,2,5,C1,1
13,2,6,C1,0
13,2,7,C1,1
13,2,8,C1,0
13,2,9,C1,1
13,2,10,C1,0
13,2,11,C1,1
13,2,12,C1,0
13,2,13,C1,1
13,2,14,C1,1
13,2,15,C1,1
13,2,16,C1,0
13,2,17,C1,0
13,2,18,C1,1
13,2,19,C1,0
13,2,20,C1,0
13,3,1,C1,1
13,3,2,C1,1
13,3,3,C1,0
13,3,4,C1,0
13,3,5,C1,0
13,3,6,C1,1
13,3,7,C1,1
13,3,8,C1,1
13,3,9,C1,0
13,3,10,C1,0
13,3,11,C1,0
13,3,12,C1,0
13,3,13,C1,1
13,3,14,C1,1
13,3,15,C1,1
13,3,16,C1,1
13,3,17,C1,1
13,3,18,C1,1
13,3,19,C1,1
13,3,20,C1,1
13,4,1,C1,0
13,4,2,C1,0
13,4,3,C1,0
13,4,4,C1,0
13,4,5,C1,0
13,4,6,C1,1
13,4,7,C1,1
13,4,8,C1,0
13,4,9,C1,0
13,4,10,C1,1
13,4,11,C1,1
13,4,12,C1,0
13,4,13,C1,1
13,4,14,C1,1
13,4,15,C1,1
13,4,16,C1,0
13,4,17,C1,1
13,4,18,C1,1
13,4,19,C1,0
13,4,20,C1,0
13,5,1,C1,0
13,5,2,C1,0
13,5,3,C1,1
13,5,4,C1,1
13,5,5,C1,0
13,5,6,C1,0
13,5,7,C1,0
13,5,8,C1,0
13,5,9,C1,0
13,5,10,C1,1
13,5,11,C1,1
13,5,12,C1,0
13,5,13,C1,0
13,5,14,C1,0
13,5,15,C1,1
13,5,16,C1,0
13,5,17,C1,0
13,5,18,C1,0
13,5,19,C1,0
13,5,20,C1,0
13,6,1,C1,0
13,6,2,C1,1
13,6,3,C1,0
13,6,4,C1,1
13,6,5,C1,0
13,6,6,C1,1
13,6,7,C1,0
13,6,8,C1,0
13,6,9,C1,1
13,6,10,C1,1
13,6,11,C1,0
13,6,12,C1,1
13,6,13,C1,1
13,6,14,C1,0
13,6,15,C1,1
13,6,16,C1,0
13,6,17,C1,1
13,6,18,C1,1
13,6,19,C1,0
13,6,20,C1,0
13,7,1,C1,1
13,7,2,C1,0
13,7,3,C1,1
13,7,4,C1,0
13,7,5,C1,1
13,7,6,C1,1
13,7,7,C1,1
13,7,8,C1,0
13,7,9,C1,1
13,7,10,C1,0
13,7,11,C1,1
13,7,12,C1,1
13,7,13,C1,0
13,7,14,C1,1
13,7,15,C1,1
13,7,16,C1,0
13,7,17,C1,1
13,7,18,C1,1
13,7,19,C1,1
13,7,20,C1,0
13,8,1,C1,0
13,8,2,C1,1
13,8,3,C1,1
13,8,4,C1,1
13,8,5,C1,0
13,8,6,C1,1
13,8,7,C1,0
13,8,8,C1,0
13,8,9,C1,1
13,8,10,C1,1
13,8,11,C1,1
13,8,12,C1,1
13,8,13,C1,0
13,8,14,C1,1
13,8,15,C1,0
13,8,16,C1,0
13,8,17,C1,1
13,8,18,C1,0
13,8,19,C1,1
13,8,20,C1,1
13,9,1,C1,0
13,9,2,C1,1
13,9,3,C1,0
13,9,4,C1,1
13,9,5,C1,1
13,9,6,C1,1
13,9,7,C1,0
13,9,8,C1,0
13,9,9,C1,0
13,9,10,C1,0
13,9,11,C1,1
13,9,12,C1,0
13,9,13,C1,0
13,9,14,C1,0
13,9,15,C1,1
13,9,16,C1,0
13,9,17,C1,1
13,9,18,C1,1
13,9,19,C1,0
13,9,20,C1,0
13,10,1,C1,0
13,10,2,C1,1
13,10,3,C1,0
13,10,4,C1,1
13,10,5,C1,0
13,10,6,C1,1
13,10,7,C1,1
13,10,8,C1,1
13,10,9,C1,1
13,10,10,C1,1
13,10,11,C1,0
13,10,12,C1,0
13,10,13,C1,1
13,10,14,C1,1
13,10,15,C1,1
13,10,16,C1,1
13,10,17,C1,0
13,10,18,C1,0
13,10,19,C1,1
13,10,20,C1,0
13,11,1,C1,1
13,11,2,C1,1
13,11,3,C1,1
13,11,4,C1,1
13,11,5,C1,1
13,11,6,C1,0
13,11,7,C1,1
13,11,8,C1,1
13,11,9,C1,0
13,11,10,C1,0
13,11,11,C1,0
13,11,12,C1,0
13,11,13,C1,1
13,11,14,C1,0
13,11,15,C1,0
13,11,16,C1,1
13,11,17,C1,0
13,11,18,C1,0
13,11,19,C1,0
13,11,20,C1,0
13,12,1,C1,0
13,12,2,C1,0
13,12,3,C1,1
13,12,4,C1,0
13,12,5,C1,1
13,12,6,C1,1
13,12,7,C1,1
13,12,8,C1,1
13,12,9,C1,0
13,12,10,C1,1
13,12,11,C1,1
13,12,12,C1,0
13,12,13,C1,1
13,12,14,C1,0
13,12,15,C1,1
13,12,16,C1,0
13,12,17,C1,1
13,12,18,C1,0
13,12,19,C1,1
13,12,20,C1,0
13,13,1,C1,0
13,13,2,C1,0
13,13,3,C1,1
13,13,4,C1,0
13,13,5,C1,1
13,13,6,C1,0
13,13,7,C1,0
13,13,8,C1,1
13,13,9,C1,1
13,13,10,C1,1
13,13,11,C1,1
13,13,12,C1,1
13,13,13,C1,1
13,13,14,C1,0
13,13,15,C1,0
13,13,16,C1,1
13,13,17,C1,1
13,13,18,C1,1
13,13,19,C1,0
13,13,20,C1,1
13,14,1,C1,0
13,14,2,C1,1
13,14,3,C1,1
13,14,4,C1,1
13,14,5,C1,1
13,14,6,C1,1
13,14,7,C1,1
13,14,8,C1,0
13,14,9,C1,1
13,14,10,C1,1
13,14,11,C1,0
13,14,12,C1,0
13,14,13,C1,1
13,14,14,C1,1
13,14,15,C1,1
13,14,16,C1,0
13,14,17,C1,0
13,14,18,C1,1
13,14,19,C1,1
13,14,20,C1,0
13,15,1,C1,0
13,15,2,C1,0
13,15,3,C1,1
13,15,4,C1,1
13,15,5,C1,1
13,15,6,C1,1
13,15,7,C1,0
13,15,8,C1,0
13,15,9,C1,0
13,15,10,C1,1
13,15,11,C1,1
13,15,12,C1,1
13,15,13,C1,1
13,15,14,C1,0
13,15,15,C1,1
13,15,16,C1,0
13,15,17,C1,1
13,15,18,C1,0
13,15,19,C1,1
13,15,20,C1,0
13,16,1,C1,0
13,16,2,C1,0
13,16,3,C1,0
13,16,4,C1,1
13,16,5,C1,1
13,16,6,C1,1
13,16,7,C1,1
13,16,8,C1,0
13,16,9,C1,0
13,16,10,C1,1
13,16,11,C1,1
13,16,12,C1,1
13,16,13,C1,1
13,16,14,C1,0
13,16,15,C1,0
13,16,16,C1,0
13,16,17,C1,1
13,16,18,C1,1
13,16,19,C1,0
13,16,20,C1,0
13,17,1,C1,1
13,17,2,C1,0
13,17,3,C1,1
13,17,4,C1,0
13,17,5,C1,1
13,17,6,C1,0
13,17,7,C1,1
13,17,8,C1,0
13,17,9,C1,1
13,17,10,C1,1
13,17,11,C1,0
13,17,12,C1,1
13,17,13,C1,1
13,17,14,C1,1
13,17,15,C1,0
13,17,16,C1,0
13,17,17,C1,1
13,17,18,C1,0
13,17,19,C1,1
13,17,20,C1,1
13,18,1,C1,0
13,18,2,C1,1
13,18,3,C1,1
13,18,4,C1,0
13,18,5,C1,1
13,18,6,C1,0
13,18,7,C1,0
13,18,8,C1,0
13,18,9,C1,0
13,18,10,C1,1
13,18,11,C1,1
13,18,12,C1,0
13,18,13,C1,0
13,18,14,C1,1
13,18,15,C1,1
13,18,16,C1,1
13,18,17,C1,0
13,18,18,C1,0
13,18,19,C1,0
13,18,20,C1,1
13,19,1,C1,1
13,19,2,C1,1
13,19,3,C1,0
13,19,4,C1,1
13,19,5,C1,1
13,19,6,C1,0
13,19,7,C1,0
13,19,8,C1,0
13,19,9,C1,0
13,19,10,C1,1
13,19,11,C1,0
13,19,12,C1,1
13,19,13,C1,0
13,19,14,C1,0
13,19,15,C1,0
13,19,16,C1,0
13,19,17,C1,1
13,19,18,C1,1
13,19,19,C1,1
13,19,20,C1,1
13,20,1,C1,0
13,20,2,C1,0
13,20,3,C1,0
13,20,4,C1,0
13,20,5,C1,1
13,20,6,C1,0
13,20,7,C1,0
13,20,8,C1,0
13,20,9,C1,0
13,20,10,C1,1
13,20,11,C1,0
13,20,12,C1,0
13,20,13,C1,0
13,20,14,C1,1
13,20,15,C1,1
13,20,16,C1,1
13,20,17,C1,1
13,20,18,C1,0
13,20,19,C1,0
13,20,20,C1,0
13,21,1,C1,0
13,21,2,C1,0
13,21,3,C1,0
13,21,4,C1,1
13,21,5,C1,1
13,21,6,C1,1
13,21,7,C1,1
13,21,8,C1,1
13,21,9,C1,1
13,21,10,C1,0
13,21,11,C1,1
13,21,12,C1,1
13,21,13,C1,0
13,21,14,C1,0
13,21,15,C1,0
13,21,16,C1,0
13,21,17,C1,0
13,21,18,C1,0
13,21,19,C1,1
13,21,20,C1,0
13,22,1,C1,0
13,22,2,C1,0
13,22,3,C1,1
13,22,4,C1,1
13,22,5,C1,0
13,22,6,C1,1
13,22,7,C1,1
13,22,8,C1,1
13,22,9,C1,1
13,22,10,C1,0
13,22,11,C1,0
13,22,12,C1,0
13,22,13,C1,1
13,22,14,C1,0
13,22,15,C1,1
13,22,16,C1,0
13,22,17,C1,1
13,22,18,C1,0
13,22,19,C1,0
13,22,20,C1,1
13,23,1,C1,1
13,23,2,C1,0
13,23,3,C1,0
13,23,4,C1,1
13,23,5,C1,1
13,23,6,C1,1
13,23,7,C1,1
13,23,8,C1,0
13,23,9,C1,0
13,23,10,C1,0
13,23,11,C1,1
13,23,12,C1,1
13,23,13,C1,1
13,23,14,C1,0
13,23,15,C1,1
13,23,16,C1,1
13,23,17,C1,1
13,23,18,C1,0
13,23,19,C1,0
13,23,20,C1,0
13,24,1,C1,1
13,24,2,C1,1
13,24,3,C1,1
13,24,4,C1,0
13,24,5,C1,0
13,24,6,C1,0
13,24,7,C1,1
13,24,8,C1,0
13,24,9,C1,0
13,24,10,C1,1
13,24,11,C1,1
13,24,12,C1,0
13,24,13,C1,0
13,24,14,C1,1
13,24,15,C1,0
13,24,16,C1,1
13,24,17,C1,0
13,24,18,C1,1
13,24,19,C1,1
13,24,20,C1,1
13,25,1,C1,0
13,25,2,C1,1
13,25,3,C1,0
13,25,4,C1,1
13,25,5,C1,0
13,25,6,C1,1
13,25,7,C1,1
13,25,8,C1,0
13,25,9,C1,1
13,25,10,C1,0
13,25,11,C1,1
13,25,12,C1,0
13,25,13,C1,1
13,25,14,C1,0
13,25,15,C1,0
13,25,16,C1,0
13,25,17,C1,1
13,25,18,C1,0
13,25,19,C1,1
13,25,20,C1,0
13,26,1,C1,1
13,26,2,C1,1
13,26,3,C1,0
13,26,4,C1,1
13,26,5,C1,0
13,26,6,C1,1
13,26,7,C1,0
13,26,8,C1,1
13,26,9,C1,0
13,26,10,C1,1
13,26,11,C1,0
13,26,12,C1,0
13,26,13,C1,1
13,26,14,C1,1
13,26,15,C1,1
13,26,16,C1,0
13,26,17,C1,0
13,26,18,C1,1
13,26,19,C1,0
13,26,20,C1,1
13,27,1,C1,0
13,27,2,C1,1
13,27,3,C1,0
13,27,4,C1,1
13,27,5,C1,1
13,27,6,C1,1
13,27,7,C1,1
13,27,8,C1,0
13,27,9,C1,1
13,27,10,C1,1
13,27,11,C1,0
13,27,12,C1,1
13,27,13,C1,0
13,27,14,C1,1
13,27,15,C1,1
13,27,16,C1,0
13,27,17,C1,0
13,27,18,C1,0
13,27,19,C1,1
13,27,20,C1,0
13,28,1,C1,1
13,28,2,C1,0
13,28,3,C1,0
13,28,4,C1,0
13,28,5,C1,1
13,28,6,C1,1
13,28,7,C1,1
13,28,8,C1,1
13,28,9,C1,0
13,28,10,C1,1
13,28,11,C1,0
13,28,12,C1,0
13,28,13,C1,1
13,28,14,C1,1
13,28,15,C1,0
13,28,16,C1,1
13,28,17,C1,0
13,28,18,C1,1
13,28,19,C1,1
13,28,20,C1,1
13,29,1,C1,1
13,29,2,C1,1
13,29,3,C1,1
13,29,4,C1,1
13,29,5,C1,0
13,29,6,C1,1
13,29,7,C1,0
13,29,8,C1,1
13,29,9,C1,0
13,29,10,C1,1
13,29,11,C1,1
13,29,12,C1,1
13,29,13,C1,1
13,29,14,C1,1
13,29,15,C1,1
13,29,16,C1,0
13,29,17,C1,1
13,29,18,C1,0
13,29,19,C1,0
13,29,20,C1,0
13,30,1,C1,0
13,30,2,C1,1
13,30,3,C1,1
13,30,4,C1,0
13,30,5,C1,0
13,30,6,C1,1
13,30,7,C1,0
13,30,8,C1,1
13,30,9,C1,1
13,30,10,C1,1
13,30,11,C1,0
13,30,12,C1,1
13,30,13,C1,1
13,30,14,C1,1
13,30,15,C1,1
13,30,16,C1,0
13,30,17,C1,0
13,30,18,C1,0
13,30,19,C1,0
13,30,20,C1,0
13,31,1,C1,0
13,31,2,C1,1
13,31,3,C1,1
13,31,4,C1,0
13,31,5,C1,0
13,31,6,C1,1
13,31,7,C1,0
13,31,8,C1,1
13,31,9,C1,1
13,31,10,C1,0
13,31,11,C1,0
13,31,12,C1,0
13,31,13,C1,0
13,31,14,C1,1
13,31,15,C1,1
13,31,16,C1,0
13,31,17,C1,0
13,31,18,C1,0
13,31,19,C1,0
13,31,20,C1,0
13,32,1,C1,1
13,32,2,C1,0
13,32,3,C1,0
13,32,4,C1,0
13,32,5,C1,0
13,32,6,C1,1
13,32,7,C1,1
13,32,8,C1,1
13,32,9,C1,1
13,32,10,C1,1
13,32,11,C1,1
13,32,12,C1,0
13,32,13,C1,1
13,32,14,C1,1
13,32,15,C1,0
13,32,16,C1,0
13,32,17,C1,0
13,32,18,C1,1
13,32,19,C1,0
13,32,20,C1,0
13,33,1,C1,0
13,33,2,C1,0
13,33,3,C1,0
13,33,4,C1,1
13,33,5,C1,0
13,33,6,C1,0
13,33,7,C1,1
13,33,8,C1,1
13,33,9,C1,1
13,33,10,C1,0
13,33,11,C1,1
13,33,12,C1,0
13,33,13,C1,1
13,33,14,C1,1
13,33,15,C1,1
13,33,16,C1,1
13,33,17,C1,0
13,33,18,C1,0
13,33,19,C1,0
13,33,20,C1,1
13,34,1,C1,1
13,34,2,C1,1
13,34,3,C1,1
13,34,4,C1,1
13,34,5,C1,0
13,34,6,C1,0
13,34,7,C1,1
13,34,8,C1,1
13,34,9,C1,0
13,34,10,C1,0
13,34,11,C1,1
13,34,12,C1,0
13,34,13,C1,1
13,34,14,C1,1
13,34,15,C1,1
13,34,16,C1,0
13,34,17,C1,0
13,34,18,C1,1
13,34,19,C1,0
13,34,20,C1,1
13,35,1,C1,1
13,35,2,C1,0
13,35,3,C1,1
13,35,4,C1,0
13,35,5,C1,1
13,35,6,C1,0
13,35,7,C1,1
13,35,8,C1,0
13,35,9,C1,1
13,35,10,C1,0
13,35,11,C1,0
13,35,12,C1,0
13,35,13,C1,0
13,35,14,C1,1
13,35,15,C1,0
13,35,16,C1,1
13,35,17,C1,0
13,35,18,C1,1
13,35,19,C1,1
13,35,20,C1,1
13,36,1,C2,0
13,36,2,C2,1
13,36,3,C2,0
13,36,4,C2,1
13,36,5,C2,1
13,36,6,C2,0
13,36,7,C2,0
13,36,8,C2,0
13,36,9,C2,0
13,36,10,C2,0
13,36,11,C2,1
13,36,12,C2,1
13,36,13,C2,0
13,36,14,C2,1
13,36,15,C2,0
13,36,16,C2,1
13,36,17,C2,0
13,36,18,C2,0
13,36,19,C2,0
13,36,20,C2,1
13,37,1,C2,1
13,37,2,C2,0
13,37,3,C2,0
13,37,4,C2,0
13,37,5,C2,0
13,37,6,C2,1
13,37,7,C2,1
13,37,8,C2,1
13,37,9,C2,1
13,37,10,C2,0
13,37,11,C2,0
13,37,12,C2,0
13,37,13,C2,0
13,37,14,C2,0
13,37,15,C2,1
13,37,16,C2,0
13,37,17,C2,1
13,37,18,C2,1
13,37,19,C2,1
13,37,20,C2,1
13,38,1,C2,0
